source	target	count
358371188	481610048	1
1333038510	1436126036	1
91762941	1197619002	1
18354369	127978917	1
612892944	1129778846	1
193081261	229603459	1
269453038	342901425	1
282182300	86730411	1
161876450	15944436	1
14375372	19551655	1
29014277	1952	1
153056022	151235513	1
386337885	227866874	1
194570990	18460479	1
1242915108	1101817854	1
319293947	522526329	1
618608357	520823641	1
240109338	618373717	1
280767996	334856089	1
340843516	751519591	1
314772694	450499028	1
320090418	73823026	1
387718376	321127573	1
128810680	54091512	1
19251695	5656302	1
1144318346	974351666	1
587938892	618373717	1
961791415	269574946	1
224000675	48070478	1
390507204	347951421	1
341817959	501406125	1
296911867	188048136	1
87051544	12273252	1
103223595	109791396	1
274494628	16827333	2
358128836	61612315	1
575014921	481610048	1
273014973	188048136	1
135674784	119923658	1
344129944	1104786354	1
233411064	61612315	1
970996542	336771752	1
1219835767	1511631548	1
76938443	15027362	1
14559664	115266129	1
210629704	187344972	1
540414137	613743519	1
75943023	1214346157	1
1487830818	263679197	1
252913669	271573991	1
22910275	1729441	1
299898500	979811	1
290130418	614009087	1
253257247	167289455	1
390991956	379902559	1
218081092	9688342	1
23645738	972651	1
232903713	257796930	1
88405801	8623592	1
235779946	515929013	1
144688744	50652147	1
127030990	15661911	1
37160500	30261067	1
509100891	493676835	1
628552636	424059955	1
373549677	238910986	1
230575046	19312115	2
535061652	379696489	1
382296085	448693146	1
122334021	785558702	1
20349900	73147282	1
243296065	15944436	1
241870955	64591787	1
436543489	1189667335	1
143590068	188048136	1
336305100	500470898	1
623422929	354520979	1
526860985	53654843	1
281804080	77764505	1
71806152	751519591	1
18104218	10545	1
297739773	188048136	1
14827537	15062277	1
414508147	335552433	1
21194934	12514	1
345595464	555469650	1
448950152	631306294	1
14226811	784912	3
20671209	275686563	1
883521091	856977883	1
611876367	523988680	1
718654320	974351666	1
708379710	862050596	1
202428289	58935240	1
129598001	316126825	1
1388266484	341478021	1
1042059396	1041770521	1
57600179	275686563	1
266801387	807356964	1
375515321	406493511	1
153481776	597760477	2
173706671	338425763	1
104090467	141061473	1
160259739	14861285	1
269613364	334814187	1
314926703	15086405	1
522519739	1074257515	1
310556466	41423848	1
1457713316	516881795	1
289089847	236538917	1
1398656252	451561490	1
414367412	481610048	1
79022770	498255955	1
45354096	147630140	1
429565266	60955096	1
21125806	755859	1
1354689745	1220030132	1
820220580	366300505	1
594200326	602346823	1
53259162	881336214	1
29209330	7826502	1
266148338	891467028	1
1251762968	522526329	1
267724455	15830701	1
263840291	547293511	1
386761016	68345439	1
617391005	542908629	1
719548290	53705827	1
1417682100	499433308	1
974993083	854949756	1
917321430	1042941248	1
557241682	1337753046	1
356021278	64232025	1
379334612	16655768	1
16935016	14843763	1
453522251	613743519	1
1398850214	247968429	1
14831428	15027362	1
983113206	806382636	1
502159700	507993874	1
613720732	73147282	1
705197282	169012076	1
349794598	398353404	1
1119270127	834923124	1
138636228	211742574	1
316822784	509222595	1
10031142	6370862	1
242543314	358546797	1
334802091	6370862	1
499829119	318831708	1
509668904	260969320	1
579171530	725121554	1
14397549	273684907	1
102947065	273684907	1
128410610	133969123	1
115573976	282669689	1
598826681	233020464	1
104119980	14231571	1
913350271	550602653	1
423433849	40256050	1
237130780	42062303	1
140103017	351571983	1
557801491	249527815	1
245635648	247827992	1
388280122	118568590	1
14783420	83271185	1
351095031	406665983	1
22651735	14522927	1
587944776	153171512	1
924233970	958199244	1
720784530	1007838656	1
156100961	407384080	1
101941382	856977883	1
230085162	16655768	1
19165085	29470864	1
58827100	229587158	1
246000084	360827238	1
446374013	229587158	1
1001872484	755859	1
248591155	84122152	1
810311101	522439913	1
34623	784912	1
327191415	188048136	1
52450600	330019583	1
34590891	112243365	1
18269929	9688342	1
6616882	816640	1
782973810	440628297	1
14186490	6312822	1
401281878	127978917	1
427040568	342307730	1
406766014	583375286	1
312264653	303519851	1
206249099	218570536	1
96461035	272668297	1
35032064	147413051	1
18069954	27741455	1
455487767	249527815	1
768308065	1101817854	1
129465912	501059974	2
336910276	911909497	1
95146803	36350313	1
619619131	30261067	1
129951868	183422776	1
1293140580	419229372	1
423078509	540488894	1
717354055	618373717	1
18270283	18858216	1
16281053	104737880	1
433790854	521742210	1
321140981	264169668	1
253634778	23255992	1
53593281	316126825	1
15545124	554523661	1
21960568	755859	1
135551329	348429830	1
81202459	25890126	1
1289717910	245030216	1
20825802	972651	1
102267978	166395439	1
1344493339	910942159	1
840022849	517095865	1
314468797	987681	1
251793063	188048136	1
928677283	319422955	1
332917854	419298152	1
52976552	14231571	1
1444999730	186840106	1
15599198	14413715	1
84487407	90650569	1
63397452	233693961	1
590514432	14522520	1
310628146	15729513	1
17380843	15944436	1
7284312	14882065	1
549724007	377780158	1
263467030	249527815	3
534719048	439470203	1
310608731	14136236	1
96691921	25338609	1
592161655	297171824	1
417539821	339316045	1
1015752708	405204148	1
407533248	283322739	1
94281415	109674300	1
881995489	22638959	1
607827540	222311979	1
276782833	14522520	1
176473373	540488894	1
33180558	110786643	1
14872192	140195980	1
149653743	25338609	1
489862756	127978917	1
12378232	59353626	1
345490983	60768677	1
335378209	4641021	1
138855937	283619680	1
92427221	141329527	1
944541794	613911245	1
394437078	20562637	1
25196674	139564830	1
337809828	374913304	1
223720528	155153603	1
160582975	334814187	1
136271329	35778580	1
9633272	13567	1
338109939	33197825	1
101266154	117884548	1
1347021434	365784906	1
64666826	283322705	1
387932038	342901425	1
853775934	825819847	1
1457401957	516881795	1
416538978	255267016	1
366877976	374913304	1
428421847	126797560	1
523569731	287806129	1
11292542	18099844	1
1319069461	53654843	1
195468699	324059006	2
23583487	972651	1
17841519	18058741	1
318393568	64887385	1
909283566	550233224	1
176021793	63227835	1
379354315	42734049	1
377598949	1375548134	2
464650753	340607675	1
129590130	53654843	1
451594708	29470864	1
54647086	6187302	1
224572171	15944436	1
604212465	315313600	1
589311349	14231571	1
30110517	508194417	1
602732869	76317051	1
36319409	972651	1
729843	2890961	1
1274008309	548781054	1
45784264	14050456	1
383879550	921717325	1
314323716	523988680	1
481528241	568462170	1
304067078	16655768	1
164913698	447538839	1
162193633	28187232	1
556286477	229587158	1
233696892	504977257	1
856966710	54747723	1
709235108	398353404	1
111865770	15382875	1
398309759	1305400304	1
200923245	1194675476	1
7251502	14231571	1
288997061	27717328	1
1390937646	27714314	1
44886370	14861285	1
64784344	2890961	1
968988854	136735294	1
22900639	64591787	1
37665287	25046752	1
108526148	145708090	1
14629852	11999062	1
14879113	14865941	1
1262053764	575944569	1
131965508	6312822	1
963672476	523584663	1
762681157	254487211	1
960093474	979811	1
1497255571	755859	1
15430929	217144065	1
9461192	42356052	1
287913814	20151418	1
220647296	153547024	1
25838597	169630984	1
402962386	25338609	1
128705737	304703317	1
629149898	375296026	1
94242483	2426	1
46339252	30261067	1
887148235	1475774791	1
313679326	54571607	1
214768936	244290179	1
369078426	9688342	1
1493979458	249527815	1
613044772	635958440	1
122665484	70977717	1
560676451	54571607	1
448663649	275686563	1
189312402	396059457	1
150485989	377430968	1
1115774814	454442077	1
14463726	216117499	1
324523359	285389042	1
281953576	609199600	1
42719895	447538839	1
4528281	16318564	1
268910990	410339379	1
379877445	543197423	1
27221626	127978917	1
380121927	582186750	1
18357755	1197619002	1
160708941	229587158	1
596991103	288049964	1
190739546	431660808	1
36767976	6370862	1
184312077	12589972	1
1003901832	53654843	1
96440009	331301126	1
604212465	71332022	1
157486639	191935135	1
331228448	408870751	1
708507156	336803799	1
1398656252	57538072	1
1072211604	1252901977	1
272474101	454279106	1
323770908	301583187	1
6437	755859	1
1120721690	229587158	1
267982137	236211116	1
78135186	9688342	1
386159326	15936679	1
189663	755859	1
586204042	497471104	1
704539399	347450696	1
280837218	29470864	1
146854128	15066271	1
303036688	353386447	1
259504565	276721541	1
14398655	14231571	1
26959381	15944436	2
280245257	484133281	1
177879218	16655768	1
838870321	119210569	1
19714244	439637245	1
39890798	14861285	1
291065053	14522520	1
1416813205	901908248	1
528215001	1255504957	1
58672939	593326539	1
56528452	7745472	1
843948380	378263237	1
464318366	785989878	1
18177177	16857553	1
298696997	257776481	1
237179304	212478491	1
184870236	17569098	1
12332802	14964767	1
531876746	1023241435	1
1141466066	993917707	1
441732065	18460479	1
326291633	402462577	1
1378988342	221535682	1
246445658	137237854	1
319261745	729861540	1
22942293	30261067	1
109770876	560021626	1
90717954	326929524	1
231198780	373339714	1
534059877	462233086	1
165942444	205887242	1
441539739	264589454	1
242025399	360827238	1
1025562138	403776664	1
581472644	1195513339	1
525234464	397991980	1
1457391066	516881795	1
253351240	348664417	1
13405042	149134775	1
75538317	6463042	1
173932436	50117615	1
268742181	342901425	1
233041687	618373717	1
264653063	387469962	1
34522355	90043357	1
28757898	275686563	1
1354793636	453309540	1
401676182	15944436	1
1495472023	269613776	1
456876822	202380088	1
325881617	260421416	1
631277947	956479640	1
514676672	249527815	1
103516941	87661470	1
215454055	9688342	1
301723638	26929470	1
380525503	190805482	1
1402403443	201673987	1
65726173	246037866	1
125958345	273684907	1
436378744	562977805	1
48781636	412746028	1
23405479	231756759	1
807979309	15096641	1
16043663	16655768	1
97906685	60361206	1
505115470	267897097	1
831016531	597760477	1
87496817	9688342	3
635434399	31520790	1
418682189	834558758	1
396059457	473415561	1
75518442	788837676	1
1355585256	26118199	1
512892385	474354253	1
101897557	35955885	1
536777679	1357903590	1
1438600562	193476149	1
53624312	249527815	1
30808600	25386299	1
1064661812	894063139	1
656463	6312822	1
939213961	450957618	1
128452839	188048136	1
261283706	1028994692	1
24892634	15163466	1
45222804	987681	1
1464765115	430191693	1
70577996	14885549	1
78968572	598735543	1
405917322	563247729	1
335181396	18460479	1
78212951	6981492	1
147573634	635914443	1
146818029	14358152	1
232987260	154646912	1
433382903	54556806	1
230985974	225551618	1
1457166397	516881795	1
381263013	77544682	1
412551869	365784906	1
455231949	448576442	1
41698607	708454531	1
80983655	169140393	1
288517931	255218099	1
377785426	540488894	1
416608390	547114079	1
1206190518	488164179	1
1210575150	12741	1
1482866377	198154110	1
182633695	275686563	1
314809946	15944436	1
45427241	38891835	1
117360931	271889113	1
833040146	316181767	1
789459097	228549026	1
608619243	729861540	1
232183567	18460479	1
97223265	53040338	1
176749905	358532059	1
835667954	1094988565	1
463042373	42983272	1
357296238	447538839	1
441495445	245282361	1
428707852	169012076	1
18553922	18257361	1
813974611	255241813	1
177065778	447538839	1
15170193	893387011	1
342480267	18657572	1
211197275	334448801	1
233819710	188048136	1
942319320	21861738	3
44178251	9688342	1
140251220	168169935	1
24923263	23978155	1
26933730	755859	1
840730524	1468656571	1
1259912274	1396101030	1
829928118	805201158	1
96723697	1475774791	1
47820065	185914495	1
570463607	14331688	1
432128437	359683310	1
16218411	15830701	1
7213362	273684907	1
78903640	75054509	1
71729934	268985502	1
262360956	299473199	1
212692338	60119444	1
975209971	569606506	1
629983583	606958053	1
45432532	611823	1
331391467	138247070	1
501404868	427910059	1
15060567	36183	1
15571944	10545	1
946526426	379378263	1
459850254	437085733	1
23760993	2890961	1
1070758501	597554425	1
35558767	73147282	1
850193976	14410190	1
157505055	145415898	1
16894022	273684907	1
1465425138	783684690	1
217747915	279019815	1
715568288	1074257515	1
924233970	794980772	1
57935704	96431997	1
206009924	233137521	1
14566237	36183	1
319531937	14522520	1
421154158	1506609110	1
318327588	123666529	1
15204228	13784112	1
329347409	324002586	1
50919589	201794799	1
37432961	591365884	1
200565642	410193059	1
1496206915	635914443	1
39083333	73545812	1
318393568	636923	1
556471190	258196402	1
179039569	549372851	1
158228921	109246186	1
46986427	14231571	1
15847941	14861285	1
796195579	540370097	1
461659590	572961802	1
28448650	6312822	1
266360972	188048136	1
448999214	377751300	1
25406835	19253916	1
14200334	25993	1
26148542	188048136	1
266811932	269352332	1
761646360	188048136	1
105517344	213582850	1
5017391	348429830	1
874532198	241334516	1
172916423	30261067	1
881080585	363924093	1
262688619	586238475	1
91687333	12273252	1
28926978	15944436	1
1478709902	604157233	1
316649051	562977805	1
23482623	9688342	1
198771267	14522520	1
898879880	382255690	1
108518758	28689563	1
91471937	51711655	1
47255890	321837499	1
448390777	448193824	1
247800602	48972559	1
1463604254	220457208	1
609773889	14231571	1
14755803	10876852	1
18126006	78816438	1
88712890	247959031	1
274571186	37019708	1
241359102	90328774	1
1075321986	497621314	1
1137061764	336601697	1
45973645	188048136	1
351482581	182175448	1
1154690172	14522520	1
64575975	412442705	1
15853751	15271658	1
442480124	594109973	1
913686325	911263105	1
291352251	410955709	1
11657062	29470864	1
342148325	76499590	1
243408419	231635248	1
25448768	2890961	1
52632312	539642988	1
18903	784912	1
1246218991	82786472	1
445338158	76870911	1
384101037	706584205	1
472833753	310069463	1
295877692	25338609	1
375933908	330810034	1
213372521	161353535	1
125491682	29470864	1
63848847	40551059	1
860362093	330933589	1
164544883	71686594	1
215669573	2087371	1
14809014	28679692	1
7002322	755859	1
705875215	1451410314	1
1316977014	454258380	1
6985162	6312822	1
30389803	21861738	1
600239232	334572868	1
468535159	328638999	1
185710496	176897786	1
110862357	275686563	1
933331638	460877126	1
109139089	114950668	1
274013881	410380823	1
45973947	90222335	1
225538530	14112296	1
424398797	490801720	1
202106234	9688342	2
69340621	3144021	1
1035326718	1173762896	1
494949927	15944436	1
159703561	130133022	1
447459103	278816555	1
25703613	14231571	1
1457445162	516881795	1
1198262232	1181560369	1
127468537	53723023	1
311716848	1071010459	1
929669178	21861738	1
375902486	548711408	1
407898900	514704784	1
14335384	10545	1
10888132	2087371	1
816512790	882719719	1
893183714	893886152	1
1413817154	1116154135	1
230855626	94902092	1
32800637	218621862	1
1260675642	174258113	1
461959827	202380088	1
59902693	974351666	1
338548908	232960716	1
6247112	386039091	1
290543735	146840559	1
146297291	751519591	1
236232616	18983688	1
163240742	322428749	1
60402504	972651	1
18364451	10380732	1
91261388	199207092	1
23418245	1729441	1
12594262	15027362	1
445826284	468712304	1
302087644	244259278	1
40734165	750215642	1
122843955	131748193	1
36054142	9688342	3
672863	273684907	1
535556308	1400648508	1
67833702	71682798	1
15391638	35803	1
163346382	36522767	1
184220441	498224188	1
525832493	240337795	1
66702044	10876852	1
417092394	212418278	1
1312223263	1348197918	1
411343991	434130489	1
577893110	418821190	1
102624502	112089049	1
206414469	241081317	1
124758445	474841101	1
370895313	595148112	1
201301812	255979502	1
18254098	2890961	1
14354238	15163466	1
1034996852	1173762896	1
100831053	46554743	1
596660582	307960837	1
804573427	16678443	1
1214256949	618373717	1
343129633	301722080	1
318393568	273684907	1
309974987	64646306	1
420344576	18570772	1
586187605	587888035	1
275445732	133876503	1
776454	672513	1
